movieId,title,genres,clean_title,release_year,imdbId,tmdbId,imdb_id_str,rating_count,mean_rating,rating_std,first_rating_at,last_rating_at,tag_count,unique_tag_count,top_tags,genome_tag_coverage,top_genome_tags,item_id,rating_count_test,rating_count_train,rating_count_validation,wikidata_uri,title_wikidata,country,original_language,language_of_work,production_company,production_company_country,production_company_hq_country,publication_date,has_mpnet_json,has_clip_json,has_mpnet_matrix,has_clip_matrix
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,Star Wars: Episode IV - A New Hope,1977.0,76759,11.0,tt0076759,2729.0,4.186698424331257,0.9047623982913342,1996-03-27 14:11:21,2015-03-30 15:20:56,775.0,189.0,sci-fi | space | harrison ford | fantasy | adventure | classic | george lucas | atmospheric,5.0,space opera | scifi | sci fi | trilogy | good versus evil,218.0,5389.0,43886.0,5227.0,http://www.wikidata.org/entity/Q17738,Star Wars: Episode IV – A New Hope,['United States'],['English'],[],['Lucasfilm'],['United States'],['United States'],1978-02-09T00:00:00Z,True,True,True,True
261,Little Women (1994),Drama,Little Women,1994.0,110367,9587.0,tt0110367,521.0,3.6046065259117084,0.9673009080960709,1996-03-29 17:26:37,2015-02-02 19:48:50,42.0,29.0,louisa may alcott | based on a book | winona ryder | adapted from:book | christian bale | kirsten dunst | chick flick | litterature adaptation,5.0,adapted from:book | family bonds | girlie movie | literature | costume drama,219.0,1037.0,8228.0,1102.0,http://www.wikidata.org/entity/Q850522,Little Women,['United States'],['English'],[],['Columbia Pictures'],['United States'],['United States'],1995-05-18T00:00:00Z,True,True,True,True
262,"Little Princess, A (1995)",Children|Drama,"Little Princess, A",1995.0,113670,19101.0,tt0113670,219.0,3.808219178082192,0.8881100577498182,1996-03-19 23:47:35,2015-03-27 02:08:47,30.0,19.0,imagination | boarding school | based on a book | girl power | class differences | riches to rags | india | liesel matthews,5.0,boarding school | based on a book | imagination | beautifully filmed | adapted from:book,220.0,420.0,3342.0,455.0,http://www.wikidata.org/entity/Q1216898,A Little Princess,['United States'],['English'],[],['Baltimore Pictures'],[],[],1995-05-10T00:00:00Z,True,True,True,True
263,Ladybird Ladybird (1994),Drama,Ladybird Ladybird,1994.0,110296,49980.0,tt0110296,25.0,3.96,1.0198039027185568,1996-05-18 06:50:02,2005-12-14 00:50:28,11.0,10.0,ken loach | angry | biting | cathartic | drab | forceful | harsh | crissy rock,5.0,social commentary | working class | harsh | intimate | drama,221.0,39.0,330.0,26.0,http://www.wikidata.org/entity/Q2549142,"Ladybird, Ladybird",['United Kingdom'],['English'],[],['Parallax Pictures'],['United Kingdom'],['United Kingdom'],1994-06-16T00:00:00Z,True,True,True,True
264,"Enfer, L' (1994)",Drama,"Enfer, L'",1994.0,109731,17961.0,tt0109731,5.0,3.3,0.447213595499958,1996-06-23 09:15:01,2005-12-04 08:41:41,2.0,2.0,claude chabrol | actress from nathalie,5.0,obsession | infidelity | enigmatic | psychological | paranoia,222.0,20.0,123.0,16.0,http://www.wikidata.org/entity/Q1213581,Hell,['France'],['French'],[],[],[],[],1996-07-18T00:00:00Z,True,True,True,True
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,Like Water for Chocolate (Como agua para chocolate),1992.0,103994,18183.0,tt0103994,579.0,3.8514680483592403,0.991945287585006,1996-03-26 20:24:07,2014-12-29 15:31:39,49.0,18.0,magic | magic realism | food | bittersweet | intimate | food/cooking | nudity (full frontal - notable) | warm,5.0,magic realism | passionate | cooking | love story | bittersweet,223.0,1235.0,9526.0,1214.0,http://www.wikidata.org/entity/Q5196238,Like Water for Chocolate,['Mexico'],['Spanish'],[],[],[],[],1993-08-26T00:00:00Z,True,True,True,True
266,Legends of the Fall (1994),Drama|Romance|War|Western,Legends of the Fall,1994.0,110322,4476.0,tt0110322,769.0,3.4798439531859557,1.0180260600549567,1996-03-27 07:35:07,2015-02-25 17:44:27,61.0,26.0,brad pitt | romance | prohibition | world war i | emotional | dramatic | oscar (best cinematography) | great ensemble cast,5.0,oscar (best cinematography) | love story | epic | family bonds | amazing cinematography,224.0,1598.0,12999.0,1574.0,http://www.wikidata.org/entity/Q913324,Legends of the Fall,['United States'],['English'],[],['Bedford Falls Productions'],['United States'],['United States'],1995-05-19T00:00:00Z,True,True,True,True
267,Major Payne (1995),Comedy,Major Payne,1995.0,110443,11008.0,tt0110443,188.0,2.8404255319148937,1.1818881973361055,1996-03-29 17:04:20,2015-02-07 15:40:21,19.0,11.0,comedy | military | children | damon wayans | hilarious | seen | nick castle | boarding school,5.0,military | comedy | funny | children | funniest movies,225.0,380.0,3018.0,394.0,http://www.wikidata.org/entity/Q185376,Major Payne,['United States'],['English'],[],['Universal Pictures'],['United States'],['United States'],1995-01-01T00:00:00Z,True,True,True,True
268,Little Odessa (1994),Crime|Drama,Little Odessa,1994.0,110365,47504.0,tt0110365,36.0,3.361111111111111,0.9532733913889335,1996-04-04 13:44:48,2010-03-09 14:57:54,1.0,1.0,james gray,5.0,mafia | hit men | dysfunctional family | violence | gangsters,226.0,66.0,578.0,84.0,http://www.wikidata.org/entity/Q628589,Little Odessa,['United States'],['English'],[],[],[],[],1995-04-13T00:00:00Z,True,True,True,True
269,My Crazy Life (Mi vida loca) (1993),Drama,My Crazy Life (Mi vida loca),1993.0,107566,32325.0,tt0107566,42.0,3.5357142857142856,0.9265254866175654,1996-04-15 07:34:19,2012-09-03 18:59:38,3.0,3.0,echo park | girl gangs | allison anders,5.0,gangs | los angeles | friendship | good soundtrack | unlikely friendships,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
270,Love Affair (1994),Drama|Romance,Love Affair,1994.0,110391,43742.0,tt0110391,70.0,3.2142857142857144,1.0270664167572816,1996-03-28 15:05:41,2015-01-15 02:22:53,2.0,2.0,ennio morricone | clv,5.0,love story | romantic | romance | remake | love,227.0,121.0,1065.0,129.0,http://www.wikidata.org/entity/Q2070564,Love Affair,['United States'],['English'],[],[],[],[],1994-01-01T00:00:00Z,True,True,True,True
271,Losing Isaiah (1995),Drama,Losing Isaiah,1995.0,113691,28313.0,tt0113691,58.0,3.2413793103448274,0.844182254113956,1996-04-05 15:46:58,2012-09-03 18:35:40,4.0,4.0,stephen gyllenhaal | but the court scene leaves much to be desired. | the drama is good | bad parents,5.0,mother-son relationship | adoption | lawyer | lawyers | family,228.0,121.0,992.0,144.0,http://www.wikidata.org/entity/Q1217852,Losing Isaiah,['United States'],['English'],[],[],[],[],1995-03-17T00:00:00Z,True,True,True,True
272,"Madness of King George, The (1994)",Comedy|Drama,"Madness of King George, The",1994.0,110428,11318.0,tt0110428,381.0,3.774278215223097,0.878227770643492,1996-03-19 23:47:35,2015-01-04 19:59:17,37.0,19.0,biopic | revolution | england | 18th century | history | mental illness | royalty | period piece,5.0,18th century | costume drama | england | based on a play | historical,229.0,756.0,6313.0,802.0,http://www.wikidata.org/entity/Q581501,The Madness of King George,['United Kingdom'],['English'],[],"['Close Call Films', 'Renaissance Films']",['United Kingdom'],[],1994-01-01T00:00:00Z,True,True,True,True
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,Mary Shelley's Frankenstein (Frankenstein),1994.0,109836,3036.0,tt0109836,375.0,3.1653333333333333,0.9552127368021321,1996-03-27 07:35:07,2015-01-04 05:16:17,14.0,11.0,gothic | based on a book | adapted from:book | to see: horror | mad scientist | underrated | seen at the cinema | frankenstein's monster,5.0,adapted from:book | based on a book | mad scientist | based on book | literature,230.0,726.0,5933.0,765.0,http://www.wikidata.org/entity/Q833180,Mary Shelley's Frankenstein,"['Japan', 'United States']",['English'],[],['American Zoetrope'],['United States'],['United States'],1995-01-05T00:00:00Z,True,True,True,True
274,Man of the House (1995),Comedy,Man of the House,1995.0,113755,40490.0,tt0113755,57.0,2.9210526315789473,0.9764616959251511,1996-03-28 15:05:41,2012-02-19 03:42:23,1.0,1.0,james orr,5.0,chase | children | divorce | family | indians,231.0,114.0,939.0,128.0,http://www.wikidata.org/entity/Q158559,Man of the House,['United States'],['English'],[],"['All Girl Productions', 'Orr & Cruickshank', 'Walt Disney Pictures']",['United States'],['United States'],1995-03-03T00:00:00Z,True,True,True,True
275,Mixed Nuts (1994),Comedy,Mixed Nuts,1994.0,110538,24070.0,tt0110538,60.0,2.6333333333333333,0.9013486442720561,1996-04-26 08:03:52,2013-01-26 22:22:25,8.0,7.0,christmas | annoying | steve martin | nora ephron | bad acting | bummer | depressing,5.0,christmas | holiday | comedy | original | funny,232.0,156.0,1271.0,137.0,http://www.wikidata.org/entity/Q1824522,Mixed Nuts,['United States'],['English'],[],[],[],[],1994-12-21T00:00:00Z,True,True,True,True
276,Milk Money (1994),Comedy|Romance,Milk Money,1994.0,110516,8986.0,tt0110516,263.0,2.988593155893536,0.9738288708618014,1996-03-20 08:24:08,2012-03-04 02:22:06,16.0,14.0,ed harris | melanie griffith | male teenager(s) & female prostitute(s) | boy | family | matchmaking | prostitution | treehouse,5.0,single father | kids and family | kids | happy ending | feel-good,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
277,Miracle on 34th Street (1994),Drama,Miracle on 34th Street,1994.0,110527,10510.0,tt0110527,463.0,3.352051835853132,1.0574570808438086,1996-03-28 15:05:41,2014-12-07 18:38:02,27.0,17.0,christmas | remake | 70mm | xmas theme | classic | bad remake | santa claus | dylan mcdermott,5.0,remake | holiday | christmas | original | family,233.0,927.0,7302.0,911.0,http://www.wikidata.org/entity/Q258204,Miracle on 34th Street,['United States'],['English'],[],['20th Century Studios'],['United States'],['United States'],1994-12-08T00:00:00Z,True,True,True,True
278,Miami Rhapsody (1995),Comedy,Miami Rhapsody,1995.0,113808,17402.0,tt0113808,62.0,2.9274193548387095,0.913679169368155,1996-03-29 15:25:22,2007-05-02 07:50:32,0.0,0.0,,5.0,infidelity | relationships | marriage | original | pornography,234.0,120.0,926.0,111.0,http://www.wikidata.org/entity/Q908983,Miami Rhapsody,['United States'],['English'],[],['Hollywood Pictures'],['United States'],['United States'],1995-06-01T00:00:00Z,True,True,True,True
279,My Family (1995),Drama,My Family,1995.0,113896,38722.0,tt0113896,57.0,3.736842105263158,0.8188911446382344,1996-05-13 14:36:32,2011-11-25 13:10:46,3.0,3.0,gregory nava | in netflix queue | clv,5.0,los angeles | original | family | excellent script | dysfunctional family,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
280,Murder in the First (1995),Drama|Thriller,Murder in the First,1995.0,113870,8438.0,tt0113870,253.0,3.7154150197628457,0.7993297823080425,1996-03-29 17:04:20,2013-03-29 02:12:51,25.0,16.0,prison | alcatraz | christian slater | corruption | kevin bacon | gary oldman | courtroom setting | marc rocco,5.0,alcatraz | lawyers | prison | based on true story | corruption,235.0,490.0,4122.0,492.0,http://www.wikidata.org/entity/Q1154802,Murder in the First,"['France', 'United States']",['English'],[],['StudioCanal'],"['France', 'United Kingdom']",['France'],1996-05-16T00:00:00Z,True,True,True,True
281,Nobody's Fool (1994),Comedy|Drama|Romance,Nobody's Fool,1994.0,110684,11593.0,tt0110684,199.0,3.7839195979899496,0.8709931134078376,1996-03-26 20:24:07,2010-11-01 01:09:32,9.0,9.0,nudity (topless - notable) | robert benton | nudity (topless) | small town | paul newman | underrated | hulu | perrot library,5.0,small town | relationships | father son relationship | loneliness | nudity (topless - notable),236.0,387.0,3173.0,376.0,http://www.wikidata.org/entity/Q1551887,Nobody's Fool,['United States'],['English'],[],[],[],[],1995-11-23T00:00:00Z,True,True,True,True
282,Nell (1994),Drama,Nell,1994.0,110638,1945.0,tt0110638,587.0,3.3543441226575808,0.9611004273998434,1996-03-19 23:47:35,2015-02-02 19:39:27,31.0,18.0,jodie foster | liam neeson | natasha richardson | disability | language | nudity (full frontal) | speech therapy | psychological,5.0,drama | touching | doctors | emotional | solitude,237.0,1079.0,9036.0,1134.0,http://www.wikidata.org/entity/Q612323,Nell,['United States'],['English'],[],['PolyGram Filmed Entertainment'],['United Kingdom'],['United States'],1995-02-23T00:00:00Z,True,True,True,True
283,New Jersey Drive (1995),Crime|Drama,New Jersey Drive,1995.0,113967,39310.0,tt0113967,11.0,3.090909090909091,0.5393598899705938,1996-03-28 15:05:41,2000-11-21 06:07:48,0.0,0.0,,5.0,new jersey | cars | redemption | original | brutality,238.0,19.0,185.0,28.0,http://www.wikidata.org/entity/Q81597,New Jersey Drive,['United States'],['English'],[],['40 Acres & A Mule Filmworks'],[],['United States'],1995-01-01T00:00:00Z,True,True,True,True
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,New York Cop (Nyû Yôku no koppu),1993.0,117169,109560.0,tt0117169,2.0,3.0,0.0,1996-05-12 06:08:27,1996-11-23 18:40:05,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
285,Beyond Bedlam (1993),Drama|Horror,Beyond Bedlam,1993.0,106402,56428.0,tt0106402,6.0,2.0833333333333335,1.4288690166235207,1996-05-12 06:14:06,2007-10-17 00:47:44,0.0,0.0,,5.0,dreams | surreal | original | horror | pointless,,0.0,0.0,0.0,,,[],[],[],[],[],[],,False,False,False,False
286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,Nemesis 2: Nebula,1995.0,113948,63105.0,tt0113948,7.0,1.5714285714285714,1.2392393980641052,1996-04-13 12:58:36,2009-01-01 05:30:31,11.0,7.0,albert pyun | fbb | muscles | strong women | sue price | bad story,5.0,cyborgs | sequels | original | action | future,239.0,13.0,88.0,8.0,http://www.wikidata.org/entity/Q598804,Nemesis 2: Nebula,"['Denmark', 'United States']",['English'],[],[],[],[],1995-01-01T00:00:00Z,True,True,True,True
287,Nina Takes a Lover (1994),Comedy|Romance,Nina Takes a Lover,1994.0,110671,131957.0,tt0110671,18.0,3.111111111111111,0.7583952786593615,1996-04-09 10:02:58,2002-12-19 19:47:03,0.0,0.0,,5.0,life philosophy | romance | original | dialogue | san francisco,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
288,Natural Born Killers (1994),Action|Crime|Thriller,Natural Born Killers,1994.0,110632,241.0,tt0110632,1168.0,3.2658390410958904,1.1610675943483493,1996-03-20 08:24:08,2015-03-28 13:13:07,197.0,56.0,brutality | serial killer | dark comedy | stylized | psychedelic | hallucinatory | satire | violence,5.0,violence | violent | gratuitous violence | brutality | serial killer,240.0,2309.0,18915.0,2386.0,http://www.wikidata.org/entity/Q748986,Natural Born Killers,['United States'],['English'],[],"['Regency Enterprises', 'Warner Bros. Entertainment']",['United States'],['United States'],1994-10-28T00:00:00Z,True,True,True,True
289,Only You (1994),Comedy|Romance,Only You,1994.0,110737,9058.0,tt0110737,181.0,3.3784530386740332,0.9077627163368578,1996-03-19 23:47:35,2012-06-10 23:43:46,12.0,9.0,marissa tomei | destiny | robert downey jr | bonnie hunt | fisher stevens | joaquin de almeida | bob*ola | can't remember,5.0,romantic | romantic comedy | robert downey jr | destiny | love story,241.0,323.0,2572.0,297.0,http://www.wikidata.org/entity/Q1540554,Only You,"['Italy', 'United States']",['English'],[],['TriStar Pictures'],['United States'],['United States'],1995-02-09T00:00:00Z,True,True,True,True
290,Once Were Warriors (1994),Crime|Drama,Once Were Warriors,1994.0,110729,527.0,tt0110729,190.0,4.03421052631579,0.8310369361867136,1996-04-02 15:55:03,2014-09-16 09:42:03,45.0,22.0,brutality | new zealand | based on a book | strong women | rape | abuse | maori | welfare,5.0,violence | brutality | violent | powerful ending | poverty,242.0,399.0,3279.0,364.0,http://www.wikidata.org/entity/Q919579,Once Were Warriors,['New Zealand'],['English'],[],[],[],[],1995-09-14T00:00:00Z,True,True,True,True
291,Poison Ivy II (1996),Drama|Thriller,Poison Ivy II,1996.0,114151,18220.0,tt0114151,43.0,2.2325581395348837,0.978025447675682,1996-04-23 14:37:43,2012-11-13 09:48:23,1.0,1.0,nudity (topless - notable),5.0,nudity (topless - notable) | erotic | sexual | sexy | nudity,243.0,62.0,525.0,69.0,http://www.wikidata.org/entity/Q2341665,Poison Ivy II: Lily,['United States'],['English'],[],['New Line Cinema'],['United States'],['United States'],1996-01-01T00:00:00Z,True,True,True,True
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,Outbreak,1995.0,114069,6950.0,tt0114069,1306.0,3.409647779479326,0.8726752095937578,1996-03-19 23:47:35,2015-02-12 16:17:52,28.0,18.0,disease | epidemic | overrated | military | formulaic | wolfgang petersen | want | clv,5.0,virus | military | good | tense | thriller,244.0,2666.0,20941.0,2639.0,http://www.wikidata.org/entity/Q495513,Outbreak,['United States'],"['English', 'French']",[],[],[],[],1995-03-30T00:00:00Z,True,True,True,True
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,Léon: The Professional (a.k.a. The Professional) (Léon),1994.0,110413,101.0,tt0110413,1294.0,4.067619783616692,0.8013587016457947,1996-03-26 20:24:07,2015-03-27 15:25:02,509.0,101.0,jean reno | natalie portman | assassin | hitman | gary oldman | great acting | disturbing | quirky,5.0,hit men | assassin | hitman | father daughter relationship | action,245.0,2536.0,20579.0,2689.0,http://www.wikidata.org/entity/Q484675,Léon: The Professional,"['France', 'United States']",['English'],[],['Gaumont'],['France'],['France'],1994-09-14T00:00:00Z,True,True,True,True
294,"Perez Family, The (1995)",Comedy|Romance,"Perez Family, The",1995.0,114113,63020.0,tt0114113,40.0,3.0875,1.1651317742135658,1996-03-29 15:25:22,2004-11-20 03:29:47,0.0,0.0,,5.0,romantic | original | family | romantic comedy | dysfunctional family,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,"Pyromaniac's Love Story, A",1995.0,114210,2307.0,tt0114210,26.0,2.8653846153846154,0.8666913211483349,1996-04-15 14:04:58,2005-07-21 08:43:49,0.0,0.0,,5.0,chick flick | romantic | original | love story | romance,246.0,46.0,361.0,62.0,http://www.wikidata.org/entity/Q4659081,A Pyromaniac's Love Story,['United States'],['English'],[],['Hollywood Pictures'],['United States'],['United States'],1995-01-01T00:00:00Z,True,True,True,True
